20.531333333,43.93405,"Ostrica Ješevac 802"
20.579583333,43.9943,"Veliki vrh Ješevac 766"
20.587116667,44.005116667,"Pavlovača Ješevac 741"
20.5172,44.003466667,"Trijeska Ješevac 736"
20.535533333,44.018366667,"Klik Grabovački Ješevac 722"
20.59475,44.008966667,"Tipac Ješevac 710"
20.521883333,43.982366667,"Rastovljak Ješevac 700"
20.607166667,43.998433333,"Cerje Ješevac 695"
20.5147,44.0144,"Veliki vrh Ješevac 692"
20.514533333,44.0144,"Veliki vrh Grabovački (Rilova ploča) Ješevac 692"
20.586316667,43.934716667,"Veliki vrh (Marino brdo) Ješevac 673"
20.586833333,43.9848,"Lozovac Ješevac 671"
20.506616667,43.981716667,"Stamatovica Ješevac 671"
20.561883333,43.981183333,"Ješevačka kosa Ješevac 663"
20.559766667,43.969683333,"Stanimirova glava Ješevac 654"
20.601966667,43.976166667,"Siljevica Ješevac 606"
20.59445,43.921783333,"Redžovića krš Ješevac 583"
20.592816667,43.9449,"Borački vrh Ješevac 564"
20.631533333,43.983833333,"Klik Bečevički Ješevac 549"
20.603666667,43.964666667,"Borački krš Ješevac 515"
21.26475,43.811933333,"Veliki Vetren Juhor 775"
21.255316667,43.80705,"Mali Vetren Juhor 735"
21.250083333,43.808116667,"Lipovica Juhor 712"
21.259566667,43.835733333,"(Šarovljeva kosa) Juhor 709"
21.265983333,43.870333333,"Odžinac Juhor 692"
21.261166667,43.83145,"Cvetkov grob Juhor 689"
21.23385,43.7862,"Bukovica Juhor 687"
21.233833333,43.786216667,"Bukovica Juhor 686"
21.25425,43.796383333,"Zmajevica Juhor 686"
21.260733333,43.842116667,"Dobra voda Juhor 686"
21.272783333,43.85265,"Oštra glava Juhor 622"
21.228716667,43.773466667,"Gradište Juhor 583"
21.217816667,43.801333333,"Veliki Jelenjak Juhor 575"
21.27535,43.877283333,"Cepani kamen Juhor 567"
21.278683333,43.83955,"Medveđa glava Juhor 567"
21.209766667,43.809983333,"Mali Jelenjak Juhor 528"
21.219,43.842433333,"Prodanovica Juhor 503"
20.563616667,44.465866667,"Kosmaj Kosmaj 626"
20.5774,44.47605,"Beli kamen Kosmaj 546"
20.679033333,43.84345,"Veliki vrh Kotlenik 749"
20.719183333,43.8042,"Crni vrh Kotlenik 740"
20.705866667,43.818816667,"Nedovka Kotlenik 713"
20.6896,43.8277,"Orlovo Kotlenik 666"
20.723783333,43.816566667,"Metaljka Kotlenik 657"
20.708,43.844,"Velike livade Kotlenik 645"
20.706633333,43.865133333,"Veliko brdo Kotlenik 634"
20.718316667,43.788016667,"Medina kosa Kotlenik 596"
20.674933333,43.808366667,"Velika gradina Kotlenik 591"
20.751866667,43.772283333,"Bumbarevo brdo Kotlenik 588"
20.540433333,44.131116667,"Veliki Šturac (Cvijićev vrh) Rudnik 1132"
20.525766667,44.1287,"Srednji Šturac Rudnik 1113"
20.550833333,44.122316667,"Javor Rudnik 1107"
20.552983333,44.115266667,"Molitve Rudnik 1096"
20.55095,44.128266667,"Banetov vrh Rudnik 1089"
20.518666667,44.132033333,"Mali Šturac Rudnik 1058"
20.557716667,44.134983333,"Paljevine Rudnik 1052"
20.5376,44.13835,"Marjanac Rudnik 1029"
